X,y
5.092141938510928,-0.8150671038650329
1.0874743800887745,0.7128277654200422
4.160021041291979,-0.8910116230172311
5.282018417574048,-0.975526732063087
5.471894896637167,-0.7538650263823674
4.229067033678567,-1.0530564062862073
5.679032873796934,-0.47373867423420646
0.3624914600295915,0.4199667465865716
2.4856557259171987,0.8482164818864673
2.520178722110493,0.49090312517635504
0.8458134067357135,0.7272367201497042
6.231400812889644,-0.05138426397558296
5.868909352860053,-0.2956762988083672
5.333802911863989,-0.8290134432931594
3.5213456117160318,-0.30667788643530813
4.643342987998101,-0.9878772556743692
4.8504809651578675,-0.8884631728159832
4.988572949931045,-0.8319183968871007
0.3797529581262387,0.45713465893101807
3.5903916041026207,-0.4058912792132342
3.9528830641322124,-0.7489684801169771
3.452299619329443,-0.34265001115399696
2.3475637411440213,0.7708423122920904
2.0023337792110767,1.003048953394129
1.1392588743787162,0.7453039219201496
2.313040744950727,0.6733687081464487
0.20713797715976656,0.2817636756006359
6.0933088281164665,-0.2576825139079111
2.72731669927026,0.2877803734988573
5.109403436607575,-0.9124470160903249
3.0207621669132627,0.1886961320834858
0.29344546764300267,0.2687362931599876
3.7457450869724456,-0.5301495731756474
2.502917224013846,0.6905804341682668
5.489156394733814,-0.7193458708401613
4.039190554615448,-0.897449725650221
3.7630065850690926,-0.3562544526516851
1.7779343039546631,1.0755631961117564
6.127831824309761,-0.20684826602039252
3.4177766231361484,-0.056362633561424486
4.902265459447809,-0.9533931867642025
4.626081489901454,-1.0273664371118736
3.0898081592998516,0.053509268786715004
5.178449428994164,-1.0239982189590948
2.589224714497082,0.517880327266545
3.8838370717456234,-0.6696174447247211
1.3981813458284245,1.0752216377122925
0.017261498096647215,0.05727636174211083
2.641009208787024,0.39729362409388486
0.13809198477317772,0.12733162940781242
4.591558493708159,-0.9403197717146334
4.263590029871862,-0.7930070086987369
2.675532204980318,0.3830225723309509
2.174948760177549,0.7794685107214927
4.8850039613511615,-0.8315012835922941
2.2957792468540794,0.7516938039985365
4.695127482288043,-0.80425979321578
4.40168201464504,-0.8826427515451135
0.5696294371893581,0.3412403876768065
5.937955345246642,-0.3825053430629301
0.5868909352860053,0.5189836748279179
6.283185307179586,-0.001568211160255722
1.6743653153747797,1.1732285740857762
1.4672273382150132,1.184230442298251
3.711222090779151,-0.5803250038194538
5.351064409960636,-0.8162562374057267
2.796362691656849,0.43335516052624656
6.162354820503055,-0.1683340806593723
3.210638645976382,-0.17942947834716994
2.899931680236732,0.35811864352278827
1.8642417944378993,1.1495471532016543
0.7940289124457719,0.5879036946256035
5.247495421380753,-0.7935760482103095
3.1243311554931457,-0.12023448843641303
1.2600893610552466,0.8286350838753489
2.3648252392406683,0.6801477842483501
5.9897398395365835,-0.27358173400933156
2.882670182140085,0.10156198037978609
4.8677424632545145,-1.0571618831071856
0.5005834448027692,0.6268733549498148
4.505251003224923,-1.029305160725824
4.280851527968509,-0.989660182537174
5.14392643280087,-0.9482686595430415
5.523679390927109,-0.7605236701984565
0.4660604486094748,0.4306520159645779
3.9874060603255064,-0.7978427365073203
3.0380236650099097,0.023042965370986268
2.6927937030769655,0.546547331328209
2.951716174526674,0.2206103607472189
2.382086737337316,0.7281639026094415
3.279684638362971,-0.2669392055595131
4.764173474674632,-0.9492853049455373
4.246328531775215,-0.7781123773072511
4.349897520355098,-0.9208209263533368
0.6041524333826526,0.5836996436415538
3.9701445622288594,-0.8793594068825897
3.7284835888757986,-0.5554769311466772
4.021929056518801,-0.729348170168837
4.073713550808742,-0.6534376269897453
0.7595059162524774,0.6375980131681117
6.145093322406408,-0.3219604696028334
2.2267332544674905,0.8332230255752017
1.605319322988191,1.0970680441994416
1.9160262887278408,1.031602121189915
2.865408684043438,0.17266469375053722
4.315374524161804,-0.8701130252165346
3.866575573648976,-0.8172023596852575
0.31070696573964984,0.337038597524843
4.453466508934981,-1.1249602684267277
1.36365834963513,0.9842400595189298
5.558202387120403,-0.6356710224684016
1.2255663648619521,0.9538959464381174
3.935621566035565,-0.7729148375271323
5.299279915670695,-0.9673381732669619
6.058785831923172,-0.3663000813364725
3.383253626942854,-0.1621366091661907
2.7618396954635545,0.32088779397583705
6.19687781669635,-0.024164550046268246
2.7791011935602015,0.5475580924242345
1.432704342021719,0.8368560753598409
3.2624231402663235,0.033764779285350766
6.248662310986291,0.05866869844172152
2.036856775404371,0.9547534708201713
5.713555869990228,-0.6582145300195732
4.09097504890539,-1.0200546019798857
5.886170850956701,-0.4320053233265576
1.8987647906311935,1.133454592025463
2.571963216400435,0.4931615740177283
2.7100552011736125,0.31027464993922316
2.6237477106903766,0.4205333033787375
0.27618396954635543,0.42209413580525434
4.108236547002037,-0.7803579928158463
1.294612357248541,0.8936220107495692
1.8815032925345463,1.1001691450541566
5.126664934704222,-0.8571126405500373
3.538607109812679,-0.5483623473725019
4.367159018451745,-0.9729304970768857
2.399348235433963,0.5666374932717039
6.179616318599703,-0.15134951318916484
0.06904599238658886,0.2557469434193217
1.6571038172781325,0.9973278220141085
0.241660973353061,0.2837019875621003
1.05295138389548,0.8329326525709524
1.1565203724753634,0.9616862340779437
5.45463339854052,-0.7411704611133948
3.3487306307495595,-0.15333223703276086
2.658270706883671,0.4548779196012254
3.849314075552329,-0.6019559462913979
4.8332194670612205,-1.0037629398213013
6.110570326213114,-0.23698841308477792
5.851647854763406,-0.2523127211565783
0.6904599238658886,0.53203653282818
1.933287786824488,0.8488936741799445
0.2243994752564138,0.23468843560559724
1.846980296341252,0.8873575386995248
3.9010985698422704,-0.6729125775467394
4.798696470867926,-1.199346266720176
0.05178449428994164,0.27585067280435516
4.298113026065156,-1.0620504413056175
2.157687262080902,0.8177029686544393
0.4142759543195331,0.6295027011387282
0.5178449428994164,0.5105035281532729
1.3291353534418355,0.9130568509496104
4.004667558422153,-0.8141313077462502
3.2451616421696765,-0.17734023142750147
3.1761156497830876,0.028007006133010715
5.920693847149995,-0.47601262735194805
4.729650478481337,-1.0650918822795514
5.9552168433432895,-0.3501559913169414
0.3279684638362971,0.2367108678683181
5.385587406153931,-0.8945140633437043
6.0242628357298775,-0.22107364435823043
3.141592653589793,-0.06436184028328892
5.592725383313698,-0.7526273552539746
1.3809198477317772,0.8655125715750946
0.8803364029290079,0.8096434245809058
0.03452299619329443,0.13238993738028204
0.18987647906311936,0.33416494614921416
1.7951958020513104,0.8576155716704076
4.677865984191395,-1.2766634161937354
1.4844888363116604,1.1141557770579915
0.17261498096647215,0.18616341020736382
0.6214139314792997,0.7052144157935427
6.0070013376332305,-0.21483407871660642
1.0011668896055383,0.7786686755547153
0.7077214219625358,0.5081022999508467
0.8630749048323607,0.6702985040252112
3.6076531021992677,-0.4591854399314568
5.661771375700287,-0.6526553753063941
4.9540499537377505,-0.849827288457782
5.195710927090811,-0.7196429576913913
2.1231642658876075,0.9839230312530542
3.8320525774556815,-0.6832514267994984
1.0702128819921273,0.7959880659949965
4.746911976577984,-1.0384994780698307
2.243994752564138,0.7048398750234983
3.227900144073029,-0.0809838719545217
0.39701445622288595,0.31245024090077467
0.7422444181558302,0.8710211836679332
0.0,0.1764052345967664
3.4695611174260903,-0.3460583595560832
5.316541413767342,-0.7536065506246433
1.691626813471427,1.005400083368416
3.072546661203204,0.023437894052590787
